map,algorithm,heuristics_used,iteration,execution_time,expanded_nodes,frontier_nodes,success_or_failure,cost
smart,GREEDY_LOCAL,ManhattanDistance2,17,0.0014367103576660156,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,18,0.0014138221740722656,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,19,0.001445770263671875,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,20,0.0015730857849121094,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,21,0.0019388198852539062,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,22,0.0014240741729736328,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,23,0.001428365707397461,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,24,0.001478433609008789,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,25,0.001477956771850586,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,26,0.001425027847290039,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,27,0.0014300346374511719,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,28,0.0014460086822509766,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,29,0.0013904571533203125,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,30,0.0014622211456298828,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,31,0.001367807388305664,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,32,0.0014011859893798828,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,33,0.0014438629150390625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,34,0.001489400863647461,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,35,0.0015087127685546875,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,36,0.0018279552459716797,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,37,0.0015704631805419922,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,38,0.0014920234680175781,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,39,0.0015251636505126953,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,40,0.0015172958374023438,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,41,0.001474618911743164,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,42,0.0015625953674316406,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,43,0.0016109943389892578,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,44,0.0015835762023925781,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,45,0.0015606880187988281,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,46,0.0016064643859863281,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,47,0.0016541481018066406,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,48,0.0015971660614013672,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,49,0.0015926361083984375,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,50,0.0015919208526611328,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,51,0.0015223026275634766,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,52,0.0014460086822509766,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,53,0.0015327930450439453,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,54,0.0014030933380126953,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,55,0.0014700889587402344,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,56,0.001461029052734375,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,57,0.0015578269958496094,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,58,0.0014221668243408203,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,59,0.0015532970428466797,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,60,0.0013275146484375,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,61,0.000997304916381836,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,62,0.0012097358703613281,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,63,0.0009629726409912109,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,64,0.0009162425994873047,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,65,0.0010695457458496094,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,66,0.0010094642639160156,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,67,0.0009572505950927734,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,68,0.0015902519226074219,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,69,0.001081228256225586,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,70,0.0015902519226074219,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,71,0.0027332305908203125,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,72,0.0030891895294189453,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,73,0.002709627151489258,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,74,0.0016083717346191406,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,75,0.001977205276489258,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,76,0.0016930103302001953,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,77,0.00445103645324707,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,78,0.0015821456909179688,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,79,0.0013723373413085938,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,80,0.0017483234405517578,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,81,0.0014026165008544922,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,82,0.001394510269165039,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,83,0.0015838146209716797,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,84,0.0014979839324951172,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,85,0.001421213150024414,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,86,0.0018291473388671875,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,87,0.0009100437164306641,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,88,0.0008151531219482422,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,89,0.0007960796356201172,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,90,0.0011875629425048828,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,91,0.0009181499481201172,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,92,0.0007991790771484375,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,93,0.0008034706115722656,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,94,0.0008096694946289062,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,95,0.0008218288421630859,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,96,0.0014541149139404297,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,97,0.0018627643585205078,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,98,0.0014345645904541016,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,99,0.001377105712890625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance2,100,0.0014026165008544922,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,1,0.0011627674102783203,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,2,0.0011658668518066406,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,3,0.0011181831359863281,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,4,0.0011394023895263672,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,5,0.0008311271667480469,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,6,0.0008311271667480469,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,7,0.0008692741394042969,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,8,0.0011212825775146484,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,9,0.0009527206420898438,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,10,0.0011243820190429688,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,11,0.000827789306640625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,12,0.0011692047119140625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,13,0.0017235279083251953,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,14,0.0021719932556152344,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,15,0.0027120113372802734,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,16,0.0025320053100585938,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,17,0.002591371536254883,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,18,0.0025267601013183594,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,19,0.002259492874145508,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,20,0.002320528030395508,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,21,0.0017881393432617188,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,22,0.0014538764953613281,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,23,0.0017905235290527344,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,24,0.001646280288696289,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,25,0.0016169548034667969,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,26,0.001752614974975586,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,27,0.0015532970428466797,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,28,0.0014123916625976562,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,29,0.0017733573913574219,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,30,0.0012118816375732422,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,31,0.0013496875762939453,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,32,0.0017058849334716797,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,33,0.0016794204711914062,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,34,0.0016145706176757812,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,35,0.0016181468963623047,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,36,0.001844644546508789,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,37,0.0009818077087402344,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,38,0.0014281272888183594,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,39,0.0018606185913085938,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,40,0.0012981891632080078,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,41,0.0015568733215332031,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,42,0.001474618911743164,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,43,0.0013244152069091797,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,44,0.0008456707000732422,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,45,0.0008358955383300781,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,46,0.0008358955383300781,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,47,0.0008919239044189453,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,48,0.0011692047119140625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,49,0.0010709762573242188,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,50,0.0008304119110107422,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,51,0.0009102821350097656,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,52,0.00083160400390625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,53,0.0010516643524169922,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,54,0.0014560222625732422,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,55,0.0009181499481201172,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,56,0.0008335113525390625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,57,0.0016720294952392578,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,58,0.0016849040985107422,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,59,0.001501321792602539,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,60,0.0014803409576416016,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,61,0.0019009113311767578,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,62,0.0017735958099365234,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,63,0.0014421939849853516,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,64,0.0014657974243164062,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,65,0.0015370845794677734,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,66,0.0015308856964111328,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,67,0.001455545425415039,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,68,0.0016486644744873047,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,69,0.001710653305053711,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,70,0.0016913414001464844,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,71,0.0017046928405761719,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,72,0.0021772384643554688,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,73,0.000858306884765625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,74,0.0014743804931640625,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,75,0.0012247562408447266,48,18,SUCCESS,33
smart,GREEDY_LOCAL,ManhattanDistance3,76,0.0017633438110351562,48,18,SUCCESS,33
