strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,parent_selection_method_1,parent_selection_method_2,replacement_selection_method_1,replacement_selection_method_2
58,44,40,30,26,1.37,33.23286430998202,100,ranking,universal,probabilistic_tournament,deterministic_tournament
58,44,40,30,26,1.37,33.23286430998202,100,ranking,universal,probabilistic_tournament,deterministic_tournament
58,44,40,30,26,1.37,33.23286430998202,100,ranking,universal,probabilistic_tournament,deterministic_tournament
58,44,40,30,26,1.37,33.23286430998202,100,ranking,universal,probabilistic_tournament,deterministic_tournament
58,44,40,30,26,1.37,33.23286430998202,100,ranking,universal,probabilistic_tournament,deterministic_tournament
58,44,40,30,26,1.37,33.23286430998202,100,ranking,universal,probabilistic_tournament,deterministic_tournament
58,44,40,30,26,1.37,33.23286430998202,100,ranking,universal,probabilistic_tournament,deterministic_tournament
54,45,41,23,35,1.88,37.63773106714625,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
56,40,45,22,35,1.88,37.622240934467186,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
56,44,41,24,33,1.88,38.03573515104993,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
56,44,41,24,33,1.88,38.03573515104993,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
54,39,47,23,35,1.88,36.936273919127686,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
56,40,45,23,34,1.88,37.587397368067386,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
55,40,45,25,33,1.88,37.16745624016026,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
55,40,45,22,36,1.88,37.28168963508549,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
56,39,46,22,35,1.88,37.48779144037438,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
56,39,45,25,33,1.88,37.20360178740543,100,ranking,universal,probabilistic_tournament,probabilistic_tournament
63,52,36,24,23,1.98,40.15464613133802,100,ranking,universal,probabilistic_tournament,boltzmann
63,52,36,24,23,1.98,40.15464613133802,100,ranking,universal,probabilistic_tournament,boltzmann
63,52,36,24,23,1.98,40.15464613133802,100,ranking,universal,probabilistic_tournament,boltzmann
63,52,36,24,23,1.98,40.15464613133802,100,ranking,universal,probabilistic_tournament,boltzmann
57,52,38,26,25,1.98,38.44112312467964,100,ranking,universal,probabilistic_tournament,boltzmann
64,52,35,23,24,1.98,40.342338785691084,100,ranking,universal,probabilistic_tournament,boltzmann
63,52,36,24,23,1.98,40.15464613133802,100,ranking,universal,probabilistic_tournament,boltzmann
63,52,36,24,23,1.98,40.15464613133802,100,ranking,universal,probabilistic_tournament,boltzmann
60,53,39,24,22,1.98,39.949969820783146,100,ranking,universal,probabilistic_tournament,boltzmann
62,50,37,26,23,1.98,39.35546755882429,100,ranking,universal,probabilistic_tournament,boltzmann
61,59,40,12,26,1.79,40.92646983880377,100,ranking,universal,boltzmann,elite
62,57,42,13,24,1.79,41.119078849752526,100,ranking,universal,boltzmann,elite
62,57,42,13,24,1.79,41.119078849752526,100,ranking,universal,boltzmann,elite
62,57,42,13,24,1.79,41.119078849752526,100,ranking,universal,boltzmann,elite
61,57,42,12,26,1.79,40.813977206680825,100,ranking,universal,boltzmann,elite
62,60,39,11,26,1.79,41.35749517947503,100,ranking,universal,boltzmann,elite
61,58,42,13,24,1.79,41.00106627921737,100,ranking,universal,boltzmann,elite
62,57,40,13,26,1.79,40.77965475909884,100,ranking,universal,boltzmann,elite
62,56,41,12,27,1.79,40.74851703541277,100,ranking,universal,boltzmann,elite
61,57,41,14,25,1.79,40.57198626773806,100,ranking,universal,boltzmann,elite
62,55,30,25,26,1.42,37.00207991286602,100,ranking,universal,boltzmann,roulette
61,55,33,24,25,1.42,37.271896464267165,100,ranking,universal,boltzmann,roulette
61,55,33,24,25,1.42,37.271896464267165,100,ranking,universal,boltzmann,roulette
61,55,33,24,25,1.42,37.271896464267165,100,ranking,universal,boltzmann,roulette
62,56,30,24,26,1.42,37.261647739451334,100,ranking,universal,boltzmann,roulette
62,55,30,24,27,1.42,37.06175807710839,100,ranking,universal,boltzmann,roulette
61,55,31,24,27,1.42,36.968966764975,100,ranking,universal,boltzmann,roulette
62,56,29,24,27,1.42,37.09525959794616,100,ranking,universal,boltzmann,roulette
61,55,30,26,26,1.42,36.68798005695723,100,ranking,universal,boltzmann,roulette
61,56,32,23,26,1.42,37.378471717036675,100,ranking,universal,boltzmann,roulette
57,54,24,32,31,1.58,32.75085516508578,100,ranking,universal,boltzmann,ranking
53,53,25,33,34,1.58,31.909870957874773,100,ranking,universal,boltzmann,ranking
57,54,24,32,31,1.58,32.75085516508578,100,ranking,universal,boltzmann,ranking
57,54,24,32,31,1.58,32.75085516508578,100,ranking,universal,boltzmann,ranking
57,53,25,32,31,1.58,32.74707007865397,100,ranking,universal,boltzmann,ranking
56,53,26,33,30,1.58,32.60472600265336,100,ranking,universal,boltzmann,ranking
57,52,26,32,31,1.58,32.73864395206203,100,ranking,universal,boltzmann,ranking
57,53,24,33,31,1.58,32.5568443939099,100,ranking,universal,boltzmann,ranking
53,52,25,32,36,1.58,31.84321446929296,100,ranking,universal,boltzmann,ranking
53,52,25,32,36,1.58,31.84321446929296,100,ranking,universal,boltzmann,ranking
57,48,43,26,24,1.93,39.983697134677946,100,ranking,universal,boltzmann,universal
58,46,45,25,24,1.93,40.17052173149821,100,ranking,universal,boltzmann,universal
58,46,45,25,24,1.93,40.17052173149821,100,ranking,universal,boltzmann,universal
58,46,45,25,24,1.93,40.17052173149821,100,ranking,universal,boltzmann,universal
57,46,45,26,24,1.93,39.73218299077058,100,ranking,universal,boltzmann,universal
58,48,43,25,24,1.93,40.426664718810095,100,ranking,universal,boltzmann,universal
58,47,44,25,24,1.93,40.30173175997581,100,ranking,universal,boltzmann,universal
58,48,43,25,24,1.93,40.426664718810095,100,ranking,universal,boltzmann,universal
57,47,45,25,24,1.93,40.08796796549772,100,ranking,universal,boltzmann,universal
57,46,44,26,25,1.93,39.586144678787015,100,ranking,universal,boltzmann,universal
61,45,31,26,35,1.5,34.47242861551735,100,ranking,universal,boltzmann,deterministic_tournament
63,42,30,28,35,1.5,33.9181292769597,100,ranking,universal,boltzmann,deterministic_tournament
61,45,31,26,35,1.5,34.47242861551735,100,ranking,universal,boltzmann,deterministic_tournament
61,45,31,26,35,1.5,34.47242861551735,100,ranking,universal,boltzmann,deterministic_tournament
61,44,30,28,35,1.5,34.01587691988361,100,ranking,universal,boltzmann,deterministic_tournament
63,42,30,27,36,1.5,33.95014265939133,100,ranking,universal,boltzmann,deterministic_tournament
62,45,30,26,35,1.5,34.4975275066366,100,ranking,universal,boltzmann,deterministic_tournament
61,42,31,29,35,1.5,33.698618698056265,100,ranking,universal,boltzmann,deterministic_tournament
63,42,31,27,35,1.5,34.12723306097679,100,ranking,universal,boltzmann,deterministic_tournament
61,44,30,28,35,1.5,34.01587691988361,100,ranking,universal,boltzmann,deterministic_tournament
56,49,45,17,31,1.89,40.5776774257342,100,ranking,universal,boltzmann,probabilistic_tournament
53,44,45,24,32,1.89,37.749510395716044,100,ranking,universal,boltzmann,probabilistic_tournament
56,49,45,17,31,1.89,40.5776774257342,100,ranking,universal,boltzmann,probabilistic_tournament
56,49,45,17,31,1.89,40.5776774257342,100,ranking,universal,boltzmann,probabilistic_tournament
52,44,46,23,33,1.89,37.5630713668953,100,ranking,universal,boltzmann,probabilistic_tournament
58,45,44,19,32,1.89,39.922235172717116,100,ranking,universal,boltzmann,probabilistic_tournament
55,47,45,18,33,1.89,39.57403664188071,100,ranking,universal,boltzmann,probabilistic_tournament
56,49,45,17,31,1.89,40.5776774257342,100,ranking,universal,boltzmann,probabilistic_tournament
55,47,45,18,33,1.89,39.57403664188071,100,ranking,universal,boltzmann,probabilistic_tournament
58,44,46,17,33,1.89,40.036819111335,100,ranking,universal,boltzmann,probabilistic_tournament
56,48,39,22,33,1.83,37.6272941190234,100,ranking,universal,boltzmann,boltzmann
58,46,40,22,32,1.83,37.932447867982965,100,ranking,universal,boltzmann,boltzmann
60,46,40,21,31,1.83,38.59055020845396,100,ranking,universal,boltzmann,boltzmann
60,46,40,21,31,1.83,38.59055020845396,100,ranking,universal,boltzmann,boltzmann
58,48,37,22,33,1.83,37.927307712224305,100,ranking,universal,boltzmann,boltzmann
58,46,40,22,32,1.83,37.932447867982965,100,ranking,universal,boltzmann,boltzmann
59,47,37,23,32,1.83,37.94186758188023,100,ranking,universal,boltzmann,boltzmann
56,47,40,23,32,1.83,37.50741418740894,100,ranking,universal,boltzmann,boltzmann
58,45,40,22,33,1.83,37.66704596971189,100,ranking,universal,boltzmann,boltzmann
56,48,39,23,32,1.83,37.590593114634615,100,ranking,universal,boltzmann,boltzmann
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
45,35,45,37,36,1.9,32.0752404119998,100,ranking,deterministic_tournament,elite,elite
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
46,44,33,38,37,1.86,32.440280525379166,100,ranking,deterministic_tournament,elite,roulette
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,44,44,26,27,1.95,38.65751283600549,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
57,45,44,26,26,1.95,38.930567362011985,100,ranking,deterministic_tournament,elite,ranking
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
46,46,36,34,36,1.95,33.63727392145596,100,ranking,deterministic_tournament,elite,universal
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
54,43,34,34,33,1.83,34.461475591703774,100,ranking,deterministic_tournament,elite,deterministic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
42,45,42,34,35,1.95,32.61346185590584,100,ranking,deterministic_tournament,elite,probabilistic_tournament
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
57,45,41,33,22,1.83,36.66506197816706,100,ranking,deterministic_tournament,elite,boltzmann
47,45,33,36,37,1.98,32.56148968920034,100,ranking,deterministic_tournament,roulette,elite
47,45,33,36,37,1.98,32.56148968920034,100,ranking,deterministic_tournament,roulette,elite
47,45,33,36,37,1.98,32.56148968920034,100,ranking,deterministic_tournament,roulette,elite
47,45,33,36,37,1.98,32.56148968920034,100,ranking,deterministic_tournament,roulette,elite
