strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,56,37,2,30,1.45,warrior,42.35242812442459,1
72,56,39,1,30,1.45,warrior,42.53328620111824,1
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,6
73,57,37,1,30,1.45,warrior,42.637705016837806,3
72,56,39,1,30,1.45,warrior,42.53328620111824,2
71,56,40,1,30,1.45,warrior,42.47112345576822,5
71,56,40,1,30,1.45,warrior,42.47112345576822,3
70,57,40,1,30,1.45,warrior,42.45510142609661,5
70,57,40,1,30,1.45,warrior,42.45510142609661,4
70,57,40,1,30,1.45,warrior,42.45510142609661,3
73,56,37,2,30,1.45,warrior,42.35242812442459,2
69,57,40,1,31,1.45,warrior,42.12627316460456,9
69,57,40,1,31,1.45,warrior,42.12627316460456,8
69,57,40,1,31,1.45,warrior,42.12627316460456,7
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
83,63,16,2,34,1.45,warrior,40.73501079089903,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,7
73,57,37,1,30,1.45,warrior,42.637705016837806,4
72,56,39,1,30,1.45,warrior,42.53328620111824,3
71,56,40,1,30,1.45,warrior,42.47112345576822,6
71,56,40,1,30,1.45,warrior,42.47112345576822,4
70,57,40,1,30,1.45,warrior,42.45510142609661,6
70,57,40,1,30,1.45,warrior,42.45510142609661,5
70,57,40,1,30,1.45,warrior,42.45510142609661,4
73,56,37,2,30,1.45,warrior,42.35242812442459,3
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,8
73,57,37,1,30,1.45,warrior,42.637705016837806,5
72,56,39,1,30,1.45,warrior,42.53328620111824,4
71,56,40,1,30,1.45,warrior,42.47112345576822,7
71,56,40,1,30,1.45,warrior,42.47112345576822,5
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,2
72,56,40,0,30,1.45,warrior,42.75526528637103,9
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,2
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.31,warrior,30.994680623462294,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,3
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,4
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
68,50,38,1,41,1.45,warrior,39.08591293763688,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,5
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,6
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,13
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,8
73,55,40,1,29,1.45,warrior,42.775121535674714,7
73,55,40,1,29,1.45,warrior,42.775121535674714,1
74,57,40,1,26,1.45,warrior,43.71515207538272,1
72,53,44,1,28,1.45,warrior,42.792929513493654,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
74,57,40,1,26,1.45,warrior,43.71515207538272,2
72,53,44,1,28,1.45,warrior,42.792929513493654,2
73,55,40,1,29,1.45,warrior,42.775121535674714,14
73,55,40,1,29,1.45,warrior,42.775121535674714,13
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,55,40,1,29,1.45,warrior,42.775121535674714,9
73,58,39,0,28,1.45,warrior,43.447144950277675,1
70,54,45,1,28,1.45,warrior,42.70681614370129,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
74,57,40,1,26,1.45,warrior,43.71515207538272,3
73,58,39,0,28,1.45,warrior,43.447144950277675,2
72,53,44,1,28,1.45,warrior,42.792929513493654,3
73,55,40,1,29,1.45,warrior,42.775121535674714,15
73,55,40,1,29,1.45,warrior,42.775121535674714,14
73,55,40,1,29,1.45,warrior,42.775121535674714,13
73,55,40,1,29,1.45,warrior,42.775121535674714,13
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,11
73,55,40,1,29,1.45,warrior,42.775121535674714,10
73,55,40,1,29,1.45,warrior,42.775121535674714,10
74,57,40,1,26,1.45,warrior,43.71515207538272,1
73,58,39,0,28,1.45,warrior,43.447144950277675,1
73,55,40,1,29,1.45,warrior,42.775121535674714,1
72,52,45,1,28,1.46,warrior,42.64332667074302,1
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,2
73,58,39,0,28,1.45,warrior,43.447144950277675,3
73,58,39,0,28,1.45,warrior,43.447144950277675,2
72,53,44,1,28,1.45,warrior,42.792929513493654,4
73,55,40,1,29,1.45,warrior,42.775121535674714,16
73,55,40,1,29,1.45,warrior,42.775121535674714,15
73,55,40,1,29,1.45,warrior,42.775121535674714,14
73,55,40,1,29,1.45,warrior,42.775121535674714,14
73,55,40,1,29,1.45,warrior,42.775121535674714,13
73,55,40,1,29,1.45,warrior,42.775121535674714,13
73,55,40,1,29,1.45,warrior,42.775121535674714,13
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,12
73,55,40,1,29,1.45,warrior,42.775121535674714,12
74,57,40,1,26,1.45,warrior,43.71515207538272,1
74,57,40,1,26,1.45,warrior,43.71515207538272,1
73,58,39,0,28,1.45,warrior,43.447144950277675,1
71,61,38,1,27,1.45,warrior,43.47586629467996,1
74,57,40,1,26,1.45,warrior,43.71515207538272,5
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,2
74,57,40,1,26,1.45,warrior,43.71515207538272,2
71,61,38,1,27,1.45,warrior,43.47586629467996,2
73,58,39,0,28,1.45,warrior,43.447144950277675,4
73,58,39,0,28,1.45,warrior,43.447144950277675,3
73,58,39,0,28,1.45,warrior,43.447144950277675,2
72,53,44,1,28,1.45,warrior,42.792929513493654,5
73,55,40,1,29,1.45,warrior,42.775121535674714,17
73,55,40,1,29,1.45,warrior,42.775121535674714,16
73,55,40,1,29,1.45,warrior,42.775121535674714,15
73,55,40,1,29,1.45,warrior,42.775121535674714,15
73,55,40,1,29,1.45,warrior,42.775121535674714,14
73,55,40,1,29,1.45,warrior,42.775121535674714,14
73,55,40,1,29,1.45,warrior,42.775121535674714,14
74,57,40,1,26,1.45,warrior,43.71515207538272,1
82,53,38,0,25,1.45,warrior,44.0272341948502,1
74,57,40,1,26,1.45,warrior,43.71515207538272,1
69,53,38,12,26,1.45,warrior,40.587281096537254,1
82,53,38,0,25,1.45,warrior,44.0272341948502,2
74,57,40,1,26,1.45,warrior,43.71515207538272,6
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,2
74,57,40,1,26,1.45,warrior,43.71515207538272,2
71,61,38,1,27,1.45,warrior,43.47586629467996,3
73,58,39,0,28,1.45,warrior,43.447144950277675,5
73,58,39,0,28,1.45,warrior,43.447144950277675,4
73,58,39,0,28,1.45,warrior,43.447144950277675,3
72,53,44,1,28,1.45,warrior,42.792929513493654,6
73,55,40,1,29,1.45,warrior,42.775121535674714,18
73,55,40,1,29,1.45,warrior,42.775121535674714,17
73,55,40,1,29,1.45,warrior,42.775121535674714,16
73,55,40,1,29,1.45,warrior,42.775121535674714,16
82,53,38,0,25,1.45,warrior,44.0272341948502,1
74,57,40,1,26,1.45,warrior,43.71515207538272,1
74,55,41,1,27,1.45,warrior,43.32304300581858,1
74,57,40,1,26,1.45,warrior,43.71515207538272,1
82,53,38,0,25,1.45,warrior,44.0272341948502,3
82,53,38,0,25,1.45,warrior,44.0272341948502,2
74,57,40,1,26,1.45,warrior,43.71515207538272,7
74,57,40,1,26,1.45,warrior,43.71515207538272,5
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,2
74,57,40,1,26,1.45,warrior,43.71515207538272,2
71,61,38,1,27,1.45,warrior,43.47586629467996,4
73,58,39,0,28,1.45,warrior,43.447144950277675,6
73,58,39,0,28,1.45,warrior,43.447144950277675,5
73,58,39,0,28,1.45,warrior,43.447144950277675,4
74,55,41,1,27,1.45,warrior,43.32304300581858,2
72,53,44,1,28,1.45,warrior,42.792929513493654,7
82,53,38,0,25,1.45,warrior,44.0272341948502,1
79,56,38,0,25,1.45,warrior,44.30619376256805,1
74,57,40,1,26,1.45,warrior,43.71515207538272,1
74,57,40,1,26,1.45,warrior,43.71515207538272,1
79,56,38,0,25,1.45,warrior,44.30619376256805,2
82,53,38,0,25,1.45,warrior,44.0272341948502,4
82,53,38,0,25,1.45,warrior,44.0272341948502,3
82,53,38,0,25,1.45,warrior,44.0272341948502,2
74,57,40,1,26,1.45,warrior,43.71515207538272,8
74,57,40,1,26,1.45,warrior,43.71515207538272,6
74,57,40,1,26,1.45,warrior,43.71515207538272,5
74,57,40,1,26,1.45,warrior,43.71515207538272,5
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,2
74,57,40,1,26,1.45,warrior,43.71515207538272,2
71,61,38,1,27,1.45,warrior,43.47586629467996,5
73,58,39,0,28,1.45,warrior,43.447144950277675,7
79,56,38,0,25,1.45,warrior,44.30619376256805,1
82,53,38,0,25,1.54,warrior,42.03980922983119,1
88,43,41,0,26,1.45,warrior,42.19374329759236,1
81,53,38,1,25,1.45,warrior,43.78870443098858,1
79,56,38,0,25,1.45,warrior,44.30619376256805,3
79,56,38,0,25,1.45,warrior,44.30619376256805,2
82,53,38,0,25,1.45,warrior,44.0272341948502,5
82,53,38,0,25,1.45,warrior,44.0272341948502,4
82,53,38,0,25,1.45,warrior,44.0272341948502,3
81,53,38,1,25,1.45,warrior,43.78870443098858,2
74,57,40,1,26,1.45,warrior,43.71515207538272,9
74,57,40,1,26,1.45,warrior,43.71515207538272,7
74,57,40,1,26,1.45,warrior,43.71515207538272,6
74,57,40,1,26,1.45,warrior,43.71515207538272,6
74,57,40,1,26,1.45,warrior,43.71515207538272,5
74,57,40,1,26,1.45,warrior,43.71515207538272,5
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,4
74,57,40,1,26,1.45,warrior,43.71515207538272,3
74,57,40,1,26,1.45,warrior,43.71515207538272,3
79,56,38,0,25,1.32,warrior,33.76607320628015,1
79,56,38,0,25,1.45,warrior,44.30619376256805,1
82,53,38,0,25,1.45,warrior,44.0272341948502,1
82,53,38,0,25,1.45,warrior,44.0272341948502,1
79,56,38,0,25,1.45,warrior,44.30619376256805,4
79,56,38,0,25,1.45,warrior,44.30619376256805,3
79,56,38,0,25,1.45,warrior,44.30619376256805,2
82,53,38,0,25,1.45,warrior,44.0272341948502,6
82,53,38,0,25,1.45,warrior,44.0272341948502,5
82,53,38,0,25,1.45,warrior,44.0272341948502,4
82,53,38,0,25,1.45,warrior,44.0272341948502,2
82,53,38,0,25,1.45,warrior,44.0272341948502,2
81,53,38,1,25,1.45,warrior,43.78870443098858,3
74,57,40,1,26,1.45,warrior,43.71515207538272,10
74,57,40,1,26,1.45,warrior,43.71515207538272,8
74,57,40,1,26,1.45,warrior,43.71515207538272,7
74,57,40,1,26,1.45,warrior,43.71515207538272,7
74,57,40,1,26,1.45,warrior,43.71515207538272,6
74,57,40,1,26,1.45,warrior,43.71515207538272,6
74,57,40,1,26,1.45,warrior,43.71515207538272,5
78,57,38,0,25,1.45,warrior,44.36617791161496,1
77,54,42,0,25,1.45,warrior,44.09556405800952,1
79,56,38,0,25,1.45,warrior,44.30619376256805,1
82,53,38,0,25,1.51,warrior,42.92372536912741,1
78,57,38,0,25,1.45,warrior,44.36617791161496,2
79,56,38,0,25,1.45,warrior,44.30619376256805,5
79,56,38,0,25,1.45,warrior,44.30619376256805,4
79,56,38,0,25,1.45,warrior,44.30619376256805,3
79,56,38,0,25,1.45,warrior,44.30619376256805,2
77,54,42,0,25,1.45,warrior,44.09556405800952,2
82,53,38,0,25,1.45,warrior,44.0272341948502,7
82,53,38,0,25,1.45,warrior,44.0272341948502,6
82,53,38,0,25,1.45,warrior,44.0272341948502,5
82,53,38,0,25,1.45,warrior,44.0272341948502,3
82,53,38,0,25,1.45,warrior,44.0272341948502,3
81,53,38,1,25,1.45,warrior,43.78870443098858,4
74,57,40,1,26,1.45,warrior,43.71515207538272,11
74,57,40,1,26,1.45,warrior,43.71515207538272,9
74,57,40,1,26,1.45,warrior,43.71515207538272,8
74,57,40,1,26,1.45,warrior,43.71515207538272,8
78,56,38,1,25,1.45,warrior,44.04250705235963,1
78,58,38,0,24,1.45,warrior,44.701926293449056,1
81,52,39,0,26,1.45,warrior,43.67938576969704,1
79,56,38,0,25,1.45,warrior,44.30619376256805,1
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,57,38,0,25,1.45,warrior,44.36617791161496,3
79,56,38,0,25,1.45,warrior,44.30619376256805,6
79,56,38,0,25,1.45,warrior,44.30619376256805,5
79,56,38,0,25,1.45,warrior,44.30619376256805,4
79,56,38,0,25,1.45,warrior,44.30619376256805,3
79,56,38,0,25,1.45,warrior,44.30619376256805,2
77,54,42,0,25,1.45,warrior,44.09556405800952,3
78,56,38,1,25,1.45,warrior,44.04250705235963,2
82,53,38,0,25,1.45,warrior,44.0272341948502,8
82,53,38,0,25,1.45,warrior,44.0272341948502,7
82,53,38,0,25,1.45,warrior,44.0272341948502,6
82,53,38,0,25,1.45,warrior,44.0272341948502,4
82,53,38,0,25,1.45,warrior,44.0272341948502,4
81,53,38,1,25,1.45,warrior,43.78870443098858,5
74,57,40,1,26,1.45,warrior,43.71515207538272,12
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,57,38,1,24,1.45,warrior,44.37872412284525,1
79,56,38,0,25,1.45,warrior,44.30619376256805,1
72,50,35,18,23,1.45,warrior,39.642593856910565,1
78,58,38,0,24,1.45,warrior,44.701926293449056,3
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,57,38,1,24,1.45,warrior,44.37872412284525,2
78,57,38,0,25,1.45,warrior,44.36617791161496,4
79,56,38,0,25,1.45,warrior,44.30619376256805,7
79,56,38,0,25,1.45,warrior,44.30619376256805,6
79,56,38,0,25,1.45,warrior,44.30619376256805,5
79,56,38,0,25,1.45,warrior,44.30619376256805,4
79,56,38,0,25,1.45,warrior,44.30619376256805,3
79,56,38,0,25,1.45,warrior,44.30619376256805,2
77,54,42,0,25,1.45,warrior,44.09556405800952,4
78,56,38,1,25,1.45,warrior,44.04250705235963,3
82,53,38,0,25,1.45,warrior,44.0272341948502,9
82,53,38,0,25,1.45,warrior,44.0272341948502,8
82,53,38,0,25,1.45,warrior,44.0272341948502,7
82,53,38,0,25,1.45,warrior,44.0272341948502,5
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,57,38,0,25,1.45,warrior,44.36617791161496,1
78,57,39,0,24,1.45,warrior,44.63070166039718,1
78,58,38,0,24,1.45,warrior,44.701926293449056,4
78,58,38,0,24,1.45,warrior,44.701926293449056,3
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,57,39,0,24,1.45,warrior,44.63070166039718,2
78,57,38,1,24,1.45,warrior,44.37872412284525,3
78,57,38,0,25,1.45,warrior,44.36617791161496,5
78,57,38,0,25,1.45,warrior,44.36617791161496,2
79,56,38,0,25,1.45,warrior,44.30619376256805,8
79,56,38,0,25,1.45,warrior,44.30619376256805,7
79,56,38,0,25,1.45,warrior,44.30619376256805,6
79,56,38,0,25,1.45,warrior,44.30619376256805,5
79,56,38,0,25,1.45,warrior,44.30619376256805,4
79,56,38,0,25,1.45,warrior,44.30619376256805,3
77,54,42,0,25,1.45,warrior,44.09556405800952,5
78,56,38,1,25,1.45,warrior,44.04250705235963,4
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,58,38,0,24,1.45,warrior,44.701926293449056,1
76,56,39,4,23,1.45,warrior,43.742599527347835,1
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,58,38,0,24,1.45,warrior,44.701926293449056,5
78,58,38,0,24,1.45,warrior,44.701926293449056,4
78,58,38,0,24,1.45,warrior,44.701926293449056,3
78,58,38,0,24,1.45,warrior,44.701926293449056,3
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,57,39,0,24,1.45,warrior,44.63070166039718,3
78,57,38,1,24,1.45,warrior,44.37872412284525,4
78,57,38,0,25,1.45,warrior,44.36617791161496,6
78,57,38,0,25,1.45,warrior,44.36617791161496,3
79,56,38,0,25,1.45,warrior,44.30619376256805,9
79,56,38,0,25,1.45,warrior,44.30619376256805,8
79,56,38,0,25,1.45,warrior,44.30619376256805,7
79,56,38,0,25,1.45,warrior,44.30619376256805,6
79,56,38,0,25,1.45,warrior,44.30619376256805,5
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,57,38,1,24,1.45,warrior,44.37872412284525,1
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,58,38,0,24,1.45,warrior,44.701926293449056,1
78,58,38,0,24,1.45,warrior,44.701926293449056,6
78,58,38,0,24,1.45,warrior,44.701926293449056,5
78,58,38,0,24,1.45,warrior,44.701926293449056,4
78,58,38,0,24,1.45,warrior,44.701926293449056,4
78,58,38,0,24,1.45,warrior,44.701926293449056,3
78,58,38,0,24,1.45,warrior,44.701926293449056,3
78,58,38,0,24,1.45,warrior,44.701926293449056,3
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,58,38,0,24,1.45,warrior,44.701926293449056,2
78,57,39,0,24,1.45,warrior,44.63070166039718,4
78,57,38,1,24,1.45,warrior,44.37872412284525,5
78,57,38,1,24,1.45,warrior,44.37872412284525,2
78,57,38,0,25,1.45,warrior,44.36617791161496,7
78,57,38,0,25,1.45,warrior,44.36617791161496,4
