strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,selection_rate
44,42,41,32,39,1.48,31.17502540887221,0,80
35,33,44,43,43,1.47,27.719543675519894,0,80
35,37,38,41,47,1.93,28.11088381957355,0,80
38,39,40,37,44,1.41,29.01023010172578,0,80
33,43,41,44,37,1.77,27.372902777934776,0,80
41,37,40,40,40,1.75,29.298719941125015,0,80
37,43,36,40,42,1.76,28.65730646956994,0,80
33,45,31,50,39,1.91,27.20512394620244,0,80
36,43,30,41,48,1.68,27.766876032497535,0,80
44,39,39,29,47,1.89,32.10506879026712,0,80
46,46,38,28,40,1.61,30.9806119802345,0,80
44,33,44,30,47,1.51,30.217761262643624,0,80
40,36,38,41,43,1.53,28.78716118291313,0,81
40,40,44,35,39,1.33,28.158972564825504,0,81
35,44,41,38,40,1.46,28.5003429280903,0,81
39,40,44,38,37,1.31,26.912714926843996,0,81
29,39,45,42,43,1.78,26.396614834494272,0,81
36,42,38,41,41,1.73,28.180073814733273,0,81
39,42,40,37,40,1.72,29.14590060863726,0,81
45,40,47,33,33,1.67,30.356416206906744,0,81
38,37,40,53,30,1.48,27.114910568823234,0,81
34,46,42,38,38,1.56,27.847445929679566,0,81
40,41,46,33,38,1.5,30.07483760461021,0,81
45,44,25,48,36,1.74,28.973862087736038,0,81
40,39,47,36,36,1.41,29.761789110444038,0,81
44,38,39,44,33,1.68,28.889508969998605,0,81
54,33,39,38,34,1.99,32.110554133566524,0,81
37,45,36,35,45,1.79,29.267604260551472,0,81
44,39,40,37,38,1.83,31.381850368286017,0,81
49,34,42,41,32,1.93,32.40916536281464,0,81
34,38,37,45,44,1.85,27.55435208713132,0,81
42,31,40,43,42,1.31,27.639215424099536,0,81
39,31,33,57,38,1.67,26.562585196237336,0,82
39,38,34,44,43,1.98,28.819996783840153,0,82
47,38,39,32,42,1.5,31.109730549391937,0,82
41,32,38,40,47,1.34,28.37496514401132,0,82
54,36,35,38,35,1.59,30.537506818475478,0,82
42,40,31,35,50,1.91,30.33598362950149,0,82
49,39,34,49,27,1.74,29.351863816155603,0,82
44,42,40,31,41,1.8,31.725691387349144,0,82
36,44,35,37,46,1.37,28.205159794954056,0,82
39,37,39,48,35,1.56,27.787398263414225,0,82
47,40,36,30,45,1.49,31.19250047402184,0,82
34,44,45,39,36,1.95,29.06139218568093,0,82
34,44,45,35,40,1.51,28.309584265049665,0,82
33,42,44,40,39,1.38,27.472033897076283,0,82
34,48,43,41,32,1.38,27.46761449399962,0,82
35,39,37,42,45,1.81,28.038937435657065,0,82
37,42,29,40,50,1.56,27.951416813987276,0,82
38,37,34,50,39,1.65,27.373870804511014,0,82
35,33,42,48,40,1.75,27.198938773311966,0,82
43,29,36,41,49,1.99,28.723582473054723,0,82
44,36,46,38,34,1.56,29.71348546201047,0,83
43,39,46,32,38,1.97,32.09520465369623,0,83
46,42,41,33,36,1.4,31.401789744462455,0,83
44,37,37,44,36,1.91,30.83380472547726,0,83
42,55,37,31,33,1.6,30.314032448358056,0,83
50,35,34,39,40,1.65,29.732153103698145,0,83
33,33,47,30,55,1.34,27.759617520392915,0,83
38,37,44,39,40,1.7,28.556328683969255,0,83
37,38,51,39,33,1.67,27.977497011841663,0,83
45,36,43,39,35,1.6,29.540393768072875,0,83
30,41,44,43,40,1.74,26.52361025993315,0,83
42,43,37,43,33,1.94,31.239089080127833,0,83
39,42,33,41,43,1.32,27.463497876744434,0,83
42,50,34,36,36,1.64,29.583148294826575,0,83
35,44,40,47,32,1.61,26.88650476613727,0,83
31,37,52,35,43,1.73,27.27723042106863,0,83
32,51,38,39,38,1.97,28.235685220976883,0,83
51,46,23,38,40,1.38,30.516311294670036,0,83
48,36,40,35,39,1.77,31.207232757506596,0,83
39,48,43,40,28,1.74,29.126475996844658,0,83
37,41,39,32,49,1.34,28.179838842998794,0,84
42,36,35,51,34,1.59,27.686873132052824,0,84
40,43,41,38,36,1.84,30.799548259404474,0,84
33,30,56,38,41,1.34,27.162592749150335,0,84
46,40,34,45,33,1.66,29.004606349489897,0,84
42,39,49,45,23,1.91,31.127334852521948,0,84
35,40,38,43,42,1.98,28.182941399054215,0,84
45,32,42,40,39,1.4,29.65109962728306,0,84
36,53,40,25,44,1.62,28.800416281208406,0,84
32,41,39,43,43,1.85,27.370569433385967,0,84
41,42,39,35,41,1.68,29.44536970280754,0,84
38,42,34,32,52,1.86,29.53717928905124,0,84
35,43,39,44,37,1.99,28.213669809728103,0,84
46,51,35,36,30,1.98,33.394701263856035,0,84
53,38,37,30,40,1.39,31.953666600438847,0,84
44,37,42,29,46,1.91,32.166977122449325,0,84
44,38,42,30,44,1.85,31.96619435034889,0,84
35,38,51,31,43,1.85,29.444507721219985,0,84
33,39,37,49,40,1.33,26.501121724393975,0,84
49,35,48,33,33,1.52,31.411233782814122,0,84
34,38,44,40,42,1.6,27.649828001370054,0,85
47,42,32,35,42,1.81,31.658703244380668,0,85
36,47,29,50,36,1.57,27.05954181887279,0,85
44,48,33,42,31,1.75,30.213131521911276,0,85
35,40,47,34,42,1.49,28.645071886721432,0,85
44,37,45,42,30,1.56,29.217441000175114,0,85
43,39,42,31,43,1.43,30.753458476453808,0,85
47,42,36,40,33,1.33,28.315731778647688,0,85
36,36,44,36,46,1.33,27.90466765020421,0,85
43,31,35,40,49,1.48,28.818459690693558,0,85
31,41,41,46,39,1.81,26.73283483741744,0,85
38,38,34,49,39,1.62,27.49237016205185,0,85
30,49,33,51,35,1.34,25.11752102450044,0,85
32,42,38,46,40,1.93,27.27576899230588,0,85
34,52,35,39,38,1.35,27.150057097894994,0,85
26,54,39,45,34,1.52,24.619786519186476,0,85
36,43,48,28,43,1.64,28.77850592392772,0,85
48,31,32,49,38,1.31,26.901819232445224,0,85
28,47,35,45,43,1.78,25.82943449400348,0,85
45,33,35,49,36,1.96,29.453311065410066,0,85
35,43,44,41,35,1.99,28.584400582527394,0,86
39,40,37,44,38,1.77,28.764543920261506,0,86
33,33,44,46,42,1.55,27.00756401664658,0,86
38,47,41,37,35,1.88,31.032251730335787,0,86
41,41,48,30,38,1.84,31.89668352115488,0,86
37,37,48,26,50,1.79,29.50466842358818,0,86
38,43,45,29,43,1.73,29.60660944162231,0,86
39,37,46,41,35,1.37,28.412579025839758,0,86
39,36,40,43,40,1.4,28.562890451941605,0,86
38,32,49,32,47,1.49,29.07110581585428,0,86
41,48,27,43,39,1.73,28.929488336045296,0,86
46,36,38,34,44,1.36,29.759350302807825,0,86
46,36,43,41,32,1.91,32.09757978626188,0,86
38,36,39,47,38,1.92,28.698129504196523,0,86
41,42,43,36,36,1.37,29.483919523360015,0,86
35,43,44,38,38,1.63,27.898533625835984,0,86
32,39,41,47,39,1.82,26.90495313008632,0,86
49,30,42,43,34,1.57,29.245565687154937,0,86
30,34,49,38,47,1.56,26.948370547861067,0,86
36,41,47,39,35,1.79,28.83776497876206,0,86
40,39,35,39,45,1.97,29.705573850631254,0,87
40,44,40,40,34,1.97,30.752044397622853,0,87
31,31,43,46,47,1.84,26.265819625476,0,87
47,36,33,34,48,1.98,30.858113436121727,0,87
34,47,36,34,47,1.88,28.99199353210711,0,87
46,49,41,27,35,1.39,32.284659152025064,0,87
39,46,37,37,39,1.62,28.878560672900377,0,87
51,39,36,33,39,1.79,32.387314229893065,0,87
31,49,41,34,43,1.4,27.44267253915048,0,87
37,42,42,41,36,1.78,28.848779428274568,0,87
47,35,30,47,39,1.35,28.237610710668864,0,87
53,34,33,32,46,1.39,30.677996053280673,0,87
33,35,41,43,46,1.31,27.358232497947398,0,87
46,43,40,39,30,1.35,29.278838869771455,0,87
45,31,34,41,47,1.51,28.952232401948585,0,87
46,37,42,38,35,1.88,32.31374999186821,0,87
32,36,42,43,45,1.33,27.11873103365017,0,87
37,36,45,39,41,1.34,27.889862905421893,0,87
34,34,51,44,35,1.4,27.139581724449364,0,87
32,42,34,46,44,1.97,26.98024212628747,0,87
40,41,46,36,35,1.9,31.54876186404902,0,88
39,52,38,32,37,1.59,29.459762548628156,0,88
34,37,43,46,38,1.34,26.794962086541354,0,88
30,50,37,41,40,1.47,26.715226915759573,0,88
34,41,43,42,38,1.89,28.505228015450168,0,88
41,40,38,36,43,1.97,30.629598306581695,0,88
32,51,37,32,46,1.73,27.61544615215243,0,88
24,51,41,39,43,1.87,24.722759502714172,0,88
33,38,39,45,43,1.79,27.247503592367373,0,88
36,43,43,35,41,1.39,28.753285074971156,0,88
36,34,53,41,34,1.43,27.989239070190802,0,88
41,29,40,48,40,1.7,27.851011053888175,0,88
35,49,32,43,39,1.7,27.572723809417198,0,88
42,48,30,39,39,1.61,29.18352057069164,0,88
34,40,46,32,46,1.76,28.435286980218155,0,88
38,41,34,37,48,1.66,28.428546921786364,0,88
48,42,37,32,39,1.58,30.96588648885659,0,88
36,48,41,37,36,1.51,28.778095469256947,0,88
38,43,47,38,32,1.78,29.506504393406622,0,88
48,45,27,32,46,1.94,32.76692538790868,0,88
38,42,44,37,37,1.96,30.43847453312919,0,89
39,36,40,48,35,1.76,28.0520698948174,0,89
30,39,50,45,34,1.76,26.060339557872865,0,89
40,36,32,46,44,1.41,28.240979249834012,0,89
40,43,37,42,36,1.32,27.109542865359476,0,89
37,41,50,35,35,1.63,28.448586008354194,0,89
37,42,36,33,50,1.92,29.596400875998917,0,89
43,44,27,44,40,1.81,29.84041712022877,0,89
48,31,39,31,49,1.89,31.38801098347117,0,89
38,49,41,40,30,1.93,31.139023352577116,0,89
38,35,41,41,43,1.94,29.107051195603464,0,89
48,24,47,37,42,1.64,29.195720985269453,0,89
36,30,37,43,52,1.75,27.544132914771016,0,89
35,49,39,37,38,1.99,29.13285057048039,0,89
44,36,39,48,31,1.92,30.422606684871464,0,89
39,32,39,46,42,1.31,27.394090665677652,0,89
39,37,37,51,34,1.88,28.537540532834527,0,89
48,44,44,42,20,1.36,29.274565271968264,0,89
44,31,39,50,34,1.43,28.31110520660772,0,89
43,41,34,43,37,1.87,30.822070359319323,0,89
37,36,46,41,38,1.61,28.026407576157418,0,90
34,41,47,35,41,1.94,29.174274263764737,0,90
34,48,38,44,34,1.8,27.99947535655985,0,90
43,44,48,28,35,1.34,29.416597797043096,0,90
32,41,40,46,39,1.76,26.866514415492535,0,90
32,45,35,41,45,1.9,27.660108201622272,0,90
49,45,37,39,28,1.82,33.14047458658479,0,90
41,44,29,39,45,1.53,29.07968176269194,0,90
50,32,42,41,33,1.58,29.703114125861113,0,90
36,43,41,42,36,1.84,29.06490216051114,0,90
47,30,39,39,43,1.96,30.5103688808396,0,90
41,43,33,40,41,1.63,28.85639503108183,0,90
53,34,35,34,42,1.68,30.415518576506493,0,90
40,39,54,26,39,1.55,30.157818703442377,0,90
36,51,33,33,45,1.35,27.932328666644437,0,90
38,44,40,41,35,1.38,28.5733036436718,0,90
53,39,29,41,36,1.79,31.42513819368863,0,90
43,38,38,36,43,1.65,29.43463167639666,0,90
34,49,36,40,39,1.56,27.665063419313345,0,90
47,41,41,36,33,1.65,30.332830439085125,0,90
38,38,46,37,39,1.5,29.079240743800874,0,91
44,36,50,35,33,1.9,32.517615938339425,0,91
39,50,38,34,37,1.72,29.58252448277608,0,91
39,39,38,38,44,1.9,29.99128311492101,0,91
43,38,47,33,37,1.86,32.12505654671219,0,91
36,43,31,45,43,1.51,27.78390230788372,0,91
33,42,43,41,39,1.63,27.240071327856686,0,91
34,34,40,30,60,1.42,27.536074546770685,0,91
47,35,41,39,36,1.57,29.8906287315533,0,91
43,42,28,47,38,1.81,29.45902240521248,0,91
52,41,30,42,33,1.56,30.36557065977272,0,91
45,36,43,27,47,1.82,31.68765722246024,0,91
32,40,46,39,41,1.32,26.666778168768012,0,91
37,43,43,39,36,1.7,28.40641616703772,0,91
44,36,35,43,40,1.85,30.184061530645888,0,91
44,38,40,36,40,1.78,30.65475408187428,0,91
34,58,38,38,30,1.38,27.667028255051626,0,91
27,35,40,59,37,1.9,23.760158409305866,0,91
36,46,43,36,37,1.68,28.36061986385421,0,91
36,44,33,44,41,1.77,28.09857865403732,0,91
38,40,39,34,47,1.68,28.77200439210022,0,92
34,42,38,38,46,1.56,27.828527928315182,0,92
45,38,39,34,42,1.34,29.19343242155112,0,92
44,33,49,31,41,1.67,29.95613150829194,0,92
42,46,35,36,39,1.47,30.436515117889616,0,92
44,36,43,32,43,1.4,30.473320364502687,0,92
31,45,38,37,47,1.89,27.601864773698903,0,92
44,46,29,36,43,1.97,31.486703001241395,0,92
34,33,39,51,41,1.89,26.69489060728052,0,92
42,37,39,40,40,1.77,29.63777519521323,0,92
33,45,38,39,43,1.87,28.333032423627504,0,92
43,30,42,38,45,1.49,29.309680665344516,0,92
42,32,33,39,52,1.77,28.598667721590985,0,92
36,33,45,39,45,1.48,28.24184800173006,0,92
33,37,45,47,36,1.87,27.297776761173964,0,92
40,38,43,43,34,1.64,28.290579373674547,0,92
41,47,34,43,33,1.57,28.874569729720214,0,92
39,43,38,32,46,1.51,29.538026858107717,0,92
38,46,33,42,39,1.64,28.182518845656052,0,92
42,30,30,46,50,1.3,27.88021804498531,0,92
45,39,44,33,37,1.62,30.24115021580417,0,93
30,46,44,28,50,1.85,27.71754458344354,0,93
46,40,42,35,35,1.72,30.71005257596495,0,93
29,39,44,43,43,1.47,26.33093777347941,0,93
44,39,37,39,39,1.64,29.393364689750925,0,93
35,46,47,29,41,1.62,28.50718754064426,0,93
51,34,40,38,35,1.67,30.168156632960585,0,93
32,40,44,40,42,1.3,26.448202907104566,0,93
44,38,37,51,28,1.4,28.383480160155464,0,93
37,34,39,50,38,1.33,26.846761716742755,0,93
42,35,38,39,44,1.45,29.429229219583203,0,93
44,39,31,34,50,1.92,30.799362099473143,0,93
52,35,43,35,33,1.56,31.119664738905065,0,93
32,49,51,38,28,1.59,26.516679653728318,0,93
36,39,35,41,47,1.31,27.37577010650651,0,93
40,37,42,40,39,1.6,28.73270429609357,0,93
42,42,42,34,38,1.97,31.77525919464715,0,93
40,33,40,45,40,1.92,29.090721936541435,0,93
48,40,26,41,43,1.62,29.222284275939696,0,93
35,41,31,40,51,1.9,27.937969075906807,0,93
36,37,44,40,41,1.79,28.50546896296976,0,94
43,34,46,36,39,1.52,29.87779970306706,0,94
29,33,52,45,39,1.88,25.839397678525152,0,94
48,45,44,24,37,1.75,33.024101433780295,0,94
44,35,37,34,48,1.3,27.65998305171089,0,94
35,37,43,47,36,1.54,27.20666782613506,0,94
41,35,43,40,39,1.53,29.114937244211482,0,94
37,38,39,42,42,1.64,28.04335844548065,0,94
43,38,40,35,42,1.84,31.1413521570647,0,94
41,40,35,35,47,1.72,29.299086203665794,0,94
31,40,41,46,40,1.9,26.8490684501171,0,94
31,44,40,39,44,1.51,27.144944443281982,0,94
46,38,37,41,36,1.62,29.440429426028828,0,94
37,47,32,36,46,1.48,28.826428698037944,0,94
34,41,37,41,45,1.8,27.906883714757864,0,94
44,33,39,42,40,1.84,30.042829337846314,0,94
39,38,30,55,36,1.38,26.97813820498242,0,94
38,36,45,39,40,1.36,28.352799655948928,0,94
45,42,31,35,45,1.67,29.663656854387334,0,94
41,38,39,43,37,1.58,28.66700840861246,0,94
48,31,43,35,41,1.69,30.00594932813321,0,95
39,33,43,36,47,1.5,28.949761357965944,0,95
43,40,40,36,39,1.39,30.12193529991918,0,95
41,50,33,33,41,1.38,29.899860593645393,0,95
39,38,39,54,28,1.97,28.049846169808436,0,95
44,40,42,43,29,1.6,28.967300722028455,0,95
35,32,50,35,46,1.76,28.25935483994297,0,95
47,40,36,40,35,1.54,30.25001381520435,0,95
50,36,34,36,42,1.32,28.381300830261672,0,95
30,49,38,45,36,1.43,26.34334462851155,0,95
52,39,31,37,39,1.56,30.64331201902612,0,95
46,34,41,39,38,1.78,30.423192073342882,0,95
39,47,41,31,40,1.72,29.756329771776443,0,95
42,42,34,33,47,1.96,31.015974066780355,0,95
40,39,44,36,39,1.86,30.813823288767693,0,95
51,35,42,32,38,1.3,27.259229259198293,0,95
33,41,37,59,28,1.5,25.11672086841835,0,95
40,54,32,42,30,1.85,31.178132014170714,0,95
32,44,44,34,44,1.9,28.51338454363443,0,95
42,36,45,33,42,1.61,29.58808735366027,0,95
49,31,45,32,41,1.68,30.36796902729442,0,96
43,41,46,35,33,1.44,30.90194276989548,0,96
44,35,47,34,38,1.88,32.02319404708298,0,96
42,48,33,45,30,1.59,28.66709077844685,0,96
50,33,31,43,41,1.39,29.4150147852111,0,96
37,39,34,35,53,1.85,28.67006410284194,0,96
34,45,33,39,47,1.7,27.620036027126226,0,96
42,37,35,43,41,1.96,29.87857601426824,0,96
42,40,34,40,42,1.44,29.600865409172695,0,96
29,37,36,51,45,1.97,25.428827023201478,0,96
45,39,46,39,29,1.49,30.534429262079392,0,96
42,32,48,46,30,1.36,27.68605510163824,0,96
39,45,31,46,37,1.41,28.51191503866434,0,96
43,35,34,37,49,1.74,29.191428037370088,0,96
49,39,34,36,40,1.42,31.139895618426706,0,96
39,29,49,35,46,1.56,28.77219760917523,0,96
42,41,41,37,37,1.48,30.226707899525092,0,96
35,52,40,43,28,1.49,27.887947346234554,0,96
48,38,38,40,34,1.91,32.70722518374446,0,96
42,39,38,46,33,1.66,28.31367421574811,0,96
34,41,46,36,41,1.6,27.89102432622008,0,97
38,31,39,46,44,1.73,27.82507948189739,0,97
40,38,46,35,39,1.81,30.353393280996507,0,97
31,41,31,47,48,1.31,26.81979368716814,0,97
38,39,24,51,46,1.9,27.378648208976266,0,97
42,39,40,44,33,1.56,28.80381353442445,0,97
44,31,50,36,37,1.42,30.087596672288498,0,97
43,39,40,40,36,1.75,29.846930277627052,0,97
31,41,51,34,41,1.77,27.524765844937818,0,97
36,42,42,44,34,1.72,27.738614518703642,0,97
41,33,51,41,32,1.65,28.3121902597709,0,97
50,36,39,34,39,1.31,27.928674376439385,0,97
43,49,28,37,41,1.89,31.9310334383002,0,97
39,28,54,43,34,1.99,28.367714521117723,0,97
41,37,41,31,48,1.5,29.788818624092453,0,97
36,45,36,36,45,1.68,28.277428754540985,0,97
40,35,47,44,32,1.5,28.538813027602572,0,97
39,35,42,41,41,1.73,28.63240966439289,0,97
35,44,41,36,42,1.91,29.550007265058444,0,97
34,43,37,41,43,1.61,27.547816951858152,0,97
48,32,39,40,39,1.36,29.326060354977926,0,98
43,41,32,42,40,1.83,30.29805967936261,0,98
44,47,35,34,38,1.43,31.218796611574074,0,98
45,39,40,41,33,1.62,29.361377232921317,0,98
38,33,33,47,47,1.38,27.659779545061305,0,98
35,44,34,41,44,1.5,27.984871668241553,0,98
36,42,44,44,32,1.59,27.43636400911479,0,98
49,44,29,35,41,1.98,32.43254309620127,0,98
43,48,43,30,34,1.41,31.627726910279854,0,98
38,49,41,37,33,1.63,28.62186942917976,0,98
39,35,43,35,46,1.86,29.79210379484482,0,98
38,48,38,37,37,1.95,30.87998743558327,0,98
31,35,40,51,41,1.79,26.095503265506416,0,98
39,34,45,41,39,1.48,28.78397191469191,0,98
34,42,42,41,39,1.38,27.653948723733805,0,98
27,45,39,49,38,1.68,25.059823631148795,0,98
41,40,35,36,46,1.55,29.263660275232954,0,98
46,47,32,31,42,1.34,29.421292742420277,0,98
37,40,44,32,45,1.89,30.17957250934358,0,98
46,52,41,30,29,1.55,31.97085717095956,0,98
45,36,43,37,37,1.62,29.698604704080566,0,99
38,39,45,32,44,1.58,29.066172326468774,0,99
41,35,39,42,41,1.79,29.225733269872016,0,99
37,51,37,37,36,1.42,29.277857283267274,0,99
40,42,45,30,41,1.69,29.73489122189114,0,99
35,38,38,39,48,1.95,28.29255627525697,0,99
31,39,32,47,49,1.92,26.13425006158905,0,99
35,34,47,40,42,1.65,27.78575447679197,0,99
35,36,60,36,31,1.54,27.646924319790493,0,99
38,43,40,40,37,1.35,28.0545773750817,0,99
36,36,36,51,39,1.97,27.394533971681255,0,99
41,34,40,37,46,1.5,29.2480928022104,0,99
50,34,46,22,46,1.82,33.13664374331115,0,99
41,39,36,36,46,1.47,29.575994985297864,0,99
44,31,36,41,46,1.81,29.272959366271454,0,99
40,32,30,50,46,1.95,27.53221166166938,0,99
41,38,39,37,43,1.92,30.699362731893846,0,99
39,31,42,41,45,1.38,28.40876168165331,0,99
37,29,40,50,42,1.99,27.202003889996874,0,99
35,45,30,43,45,1.67,27.482384858467924,0,99
40,42,42,35,39,1.45,30.06718381215154,0,100
44,33,44,35,42,1.3,27.488771494977097,0,100
38,38,51,35,36,1.44,29.410466849933755,0,100
43,45,37,36,37,1.49,30.63479238467186,0,100
32,35,45,40,46,1.99,27.31540691592259,0,100
32,36,31,50,49,1.56,26.553650846057415,0,100
41,46,34,40,37,1.9,31.35643217696767,0,100
38,39,30,42,49,1.71,28.02327517022969,0,100
35,48,31,40,44,1.78,28.20963902635758,0,100
32,43,51,31,41,1.93,28.935945317992136,0,100
40,39,48,27,44,1.44,30.464949489872176,0,100
39,32,38,42,47,1.44,28.359329734100054,0,100
50,38,36,38,36,1.73,30.773662521881064,0,100
30,47,31,40,50,1.95,26.65001910021446,0,100
44,48,28,35,43,1.34,28.764189640896348,0,100
44,33,46,37,38,1.38,29.70675708358388,0,100
41,37,43,43,34,1.78,29.331923947119165,0,100
38,47,37,39,37,1.73,28.913097337083286,0,100
45,40,41,38,34,1.58,29.94801249727641,0,100
36,37,33,46,46,1.7,27.538042657227315,0,100
