strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,33
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,29
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,28
88,71,38,1,0,1.921898942927369,warrior,59.80605131695809,1
1,127,70,0,0,1.921898942927369,warrior,1.2432620765774687,1
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,1
1,125,71,0,1,1.921898942927369,warrior,1.3582279703042133,1
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,3
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,5
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,13
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,11
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,10
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,6
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,6
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,2
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,14
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,12
91,68,39,0,0,1.921898942927369,warrior,60.02228383037966,9
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,42
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,38
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,34
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,34
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,30
1,127,69,0,1,1.921898942927369,warrior,1.3536520244684458,1
138,0,60,0,0,1.921898942927369,warrior,29.014274582120358,1
135,1,61,1,0,1.921898942927369,warrior,30.05980219196782,1
88,69,39,1,1,1.921898942927369,warrior,59.33846991573012,1
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,4
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,6
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,14
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,12
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,11
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,7
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,7
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,3
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,15
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,13
91,68,39,0,0,1.921898942927369,warrior,60.02228383037966,10
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,43
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,39
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,35
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,35
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,31
88,71,38,0,1,1.921898942927369,warrior,59.875383884616845,1
110,88,0,0,0,1.921898942927369,warrior,57.79863535429536,1
88,70,40,0,0,1.5691040998134744,warrior,48.08067399874634,1
1,125,71,1,0,1.921898942927369,warrior,1.2414953507316724,1
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,5
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,7
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,15
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,13
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,12
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,8
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,8
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,4
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,16
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,14
91,68,39,0,0,1.921898942927369,warrior,60.02228383037966,11
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,44
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,40
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,36
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,36
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,32
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,1
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,1
1,126,71,0,0,1.921898942927369,warrior,1.244337179476642,1
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,1
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,2
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,6
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,8
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,2
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,16
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,14
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,13
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,9
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,9
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,5
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,2
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,17
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,15
91,68,39,0,0,1.921898942927369,warrior,60.02228383037966,12
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,45
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,41
137,1,60,0,0,1.921898942927369,warrior,29.837954642301426,1
0,128,69,1,0,1.921898942927369,warrior,0.0,1
90,69,38,1,0,1.921898942927369,warrior,59.71295157006729,1
89,69,38,0,2,1.921898942927369,warrior,59.44277770046199,1
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,3
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,7
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,9
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,3
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,17
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,15
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,14
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,10
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,10
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,6
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,3
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,18
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,16
91,68,39,0,0,1.921898942927369,warrior,60.02228383037966,13
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,46
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,42
138,1,59,0,0,1.921898942927369,warrior,29.528171617276207,1
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,1
1,127,70,0,0,1.921898942927369,warrior,1.2432620765774687,1
89,70,39,0,0,1.7041866964169232,warrior,48.180306538405496,1
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,4
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,8
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,2
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,10
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,4
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,18
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,16
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,15
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,11
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,11
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,7
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,4
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,19
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,17
91,68,39,0,0,1.921898942927369,warrior,60.02228383037966,14
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,47
1,128,68,1,0,1.921898942927369,warrior,1.2381294902062263,1
87,70,39,1,1,1.921898942927369,warrior,59.37299002018474,1
136,1,60,0,1,1.921898942927369,warrior,29.862541248488235,1
137,0,60,0,1,1.921898942927369,warrior,29.042530144429858,1
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,5
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,9
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,3
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,11
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,5
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,19
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,17
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,16
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,12
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,12
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,8
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,5
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,20
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,18
91,68,39,0,0,1.921898942927369,warrior,60.02228383037966,15
88,69,41,0,0,1.921898942927369,warrior,60.0056424341044,48
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,1
87,72,38,0,1,1.921898942927369,warrior,59.89504465079177,1
87,70,38,3,0,1.921898942927369,warrior,58.92664038094651,1
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,2
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,6
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,10
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,4
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,12
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,6
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,2
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,20
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,18
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,17
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,13
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,13
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,9
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,6
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,21
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,19
137,0,59,2,0,1.921898942927369,warrior,28.55436775046499,1
109,88,1,0,0,1.921898942927369,warrior,58.025874334031954,1
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,1
0,128,70,0,0,1.921898942927369,warrior,0.0,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,3
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,7
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,11
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,5
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,2
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,13
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,7
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,3
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,21
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,19
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,18
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,14
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,14
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,10
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,7
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,22
87,72,38,0,1,1.921898942927369,warrior,59.89504465079177,1
88,72,38,0,0,1.4539179393432295,warrior,51.93918806333607,1
0,127,69,2,0,1.921898942927369,warrior,0.0,1
0,128,69,0,1,1.921898942927369,warrior,0.11430596614167886,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,4
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,8
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,12
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,6
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,3
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,14
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,8
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,4
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,22
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,20
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,19
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,15
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,15
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,11
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,8
89,69,40,0,0,1.921898942927369,warrior,60.05632136937891,23
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,1
0,128,69,1,0,1.921898942927369,warrior,0.0,1
136,2,60,0,0,1.921898942927369,warrior,30.65543676687483,1
0,127,70,1,0,1.921898942927369,warrior,0.0,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,5
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,2
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,9
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,13
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,7
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,4
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,15
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,9
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,5
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,23
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,21
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,20
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,16
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,16
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,12
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,9
107,89,0,0,2,1.921898942927369,warrior,57.40306035644854,1
138,0,60,0,0,1.921898942927369,warrior,29.014274582120358,1
1,129,68,0,0,1.921898942927369,warrior,1.2408294079262592,1
110,88,0,0,0,1.921898942927369,warrior,57.79863535429536,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,6
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,3
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,10
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,14
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,8
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,5
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,16
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,10
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,6
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,24
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,22
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,21
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,17
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,17
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,13
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,10
0,129,68,0,1,1.921898942927369,warrior,0.113070620737681,1
87,72,37,0,2,1.921898942927369,warrior,59.586144740249786,1
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,1
87,71,39,1,0,1.921898942927369,warrior,59.75109864887495,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,7
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,4
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,11
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,2
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,15
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,9
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,6
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,17
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,11
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,7
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,25
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,23
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,22
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,18
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,18
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,14
86,73,37,2,0,1.921898942927369,warrior,59.45522984054291,1
107,90,0,0,1,1.921898942927369,warrior,57.79878010886647,1
108,88,0,1,1,1.921898942927369,warrior,57.27474280279046,1
108,89,0,1,0,1.921898942927369,warrior,57.67484765051073,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,8
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,5
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,12
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,3
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,16
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,10
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,7
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,18
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,12
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,8
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,26
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,24
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,23
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,19
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,19
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,15
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,1
86,72,38,1,1,1.921898942927369,warrior,59.46180748837814,1
88,72,38,0,0,1.6015179360648668,warrior,47.30981044607221,1
87,72,38,1,0,1.921898942927369,warrior,59.82571208313301,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,9
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,6
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,2
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,13
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,4
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,17
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,11
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,8
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,19
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,13
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,9
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,27
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,25
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,24
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,20
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,20
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,1
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,1
87,72,37,1,1,1.921898942927369,warrior,59.52167751981611,1
87,71,38,2,0,1.921898942927369,warrior,59.37892135183421,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,10
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,7
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,3
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,2
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,14
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,5
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,2
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,18
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,12
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,9
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,20
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,14
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,10
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,28
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,26
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,25
86,72,38,2,0,1.921898942927369,warrior,59.389289146008224,1
0,129,68,0,1,1.921898942927369,warrior,0.113070620737681,1
87,73,36,2,0,1.921898942927369,warrior,59.514587002901266,1
107,90,1,0,0,1.921898942927369,warrior,58.28290987636556,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,11
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,8
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,4
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,3
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,15
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,6
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,3
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,19
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,13
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,10
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,21
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,15
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,11
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,29
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,27
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,26
138,0,59,1,0,1.921898942927369,warrior,28.627779634201744,1
0,129,67,1,1,1.921898942927369,warrior,0.11500634895977904,1
139,0,59,0,0,1.921898942927369,warrior,28.699909409583622,1
85,73,37,1,2,1.921898942927369,warrior,59.15388631537884,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,12
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,9
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,5
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,4
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,16
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,7
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,4
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,20
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,14
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,11
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,22
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,16
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,12
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,30
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,28
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,27
107,90,0,1,0,1.921898942927369,warrior,57.79878010886647,1
138,0,60,0,0,1.921898942927369,warrior,29.014274582120358,1
105,90,0,1,2,1.921898942927369,warrior,57.244715940241875,1
85,72,38,3,0,1.921898942927369,warrior,58.946746547891365,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,13
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,10
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,6
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,5
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,17
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,8
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,5
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,21
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,15
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,12
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,23
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,17
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,13
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,31
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,29
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,28
87,73,38,0,0,1.3286355349055274,warrior,40.15883418734125,1
137,1,60,0,0,1.921898942927369,warrior,29.837954642301426,1
1,129,67,0,1,1.921898942927369,warrior,1.348639686790023,1
1,131,66,0,0,1.921898942927369,warrior,1.238024123125555,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,14
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,11
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,7
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,6
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,18
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,9
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,6
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,22
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,16
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,13
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,24
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,18
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,14
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,32
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,30
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,29
86,72,37,0,3,1.921898942927369,warrior,59.22008251136994,1
86,73,38,1,0,1.921898942927369,warrior,59.827381940386516,1
107,90,0,0,1,1.921898942927369,warrior,57.79878010886647,1
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,15
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,12
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,8
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,7
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,2
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,19
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,10
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,7
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,23
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,17
88,71,39,0,0,1.921898942927369,warrior,60.1809057942555,14
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,25
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,19
89,70,39,0,0,1.921898942927369,warrior,60.14594114550525,15
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,33
88,70,40,0,0,1.921898942927369,warrior,60.09745218332838,31
86,72,39,0,1,1.921898942927369,warrior,59.82973801219344,1
88,72,37,0,1,1.921898942927369,warrior,59.94613893579536,1
107,91,0,0,0,1.921898942927369,warrior,58.188871301836194,1
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,1
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,16
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,13
87,73,38,0,0,1.921898942927369,warrior,60.26702420791254,9
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,8
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,3
86,74,38,0,0,1.921898942927369,warrior,60.26004950950171,2
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,20
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,11
88,72,38,0,0,1.921898942927369,warrior,60.256055944790084,8
